OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
5,894,TA,CollgCr,TA,182.0,894.0,894,308.0,1,0.0,TA,1976,20,1976,128200
5,876,TA,CollgCr,TA,480.0,876.0,876,484.0,1,0.0,TA,1972,20,1972,127000
8,1978,Gd,CollgCr,Gd,1682.0,1978.0,1978,850.0,2,320.0,Gd,2003,20,2003,318000
8,1601,Gd,CollgCr,Gd,1358.0,1581.0,1601,670.0,2,479.0,Gd,2002,20,2001,272000
7,1829,Gd,CollgCr,Gd,483.0,941.0,941,613.0,2,223.0,Gd,2003,60,2003,237000
7,2098,Gd,CollgCr,Gd,0.0,1040.0,1044,621.0,2,0.0,Gd,1997,60,1997,240000
7,1661,Gd,CollgCr,Gd,0.0,1649.0,1661,598.0,2,442.0,TA,1998,20,1998,224900
6,848,Gd,CollgCr,Gd,672.0,848.0,848,420.0,1,170.0,Gd,2003,120,2003,143750
6,848,Gd,CollgCr,Gd,662.0,848.0,848,420.0,1,169.0,Gd,2004,120,2004,143000
8,1668,Gd,CollgCr,Gd,370.0,1657.0,1668,502.0,2,171.0,Gd,2003,20,2003,232000
7,1484,Gd,CollgCr,Gd,712.0,1473.0,1484,606.0,2,109.0,Gd,2005,20,2004,213000
7,1414,Gd,CollgCr,Gd,24.0,1414.0,1414,494.0,2,98.0,Gd,2004,20,2004,185500
3,640,,Edwards,TA,0.0,0.0,640,240.0,1,0.0,TA,2007,30,1945,84900
5,992,Fa,Edwards,TA,0.0,381.0,992,319.0,1,0.0,TA,1954,20,1954,155891
5,1664,,Edwards,TA,0.0,0.0,1664,0.0,2,0.0,TA,1965,90,1965,100000
5,1196,Gd,Edwards,TA,1070.0,1196.0,1196,336.0,1,0.0,TA,1968,20,1968,144000
4,1120,TA,Edwards,Fa,0.0,744.0,792,480.0,1,0.0,TA,1950,50,1948,64000
6,1096,TA,Edwards,TA,528.0,1008.0,1096,352.0,1,0.0,TA,1975,80,1975,125200
6,1117,TA,Edwards,TA,422.0,1029.0,1117,672.0,1,0.0,TA,1976,80,1976,107000
4,960,TA,Edwards,TA,0.0,960.0,960,0.0,1,0.0,TA,1958,20,1958,90000
4,1121,Gd,Edwards,TA,0.0,1121.0,1121,440.0,2,0.0,TA,2004,20,2003,140000
6,1487,TA,Edwards,TA,94.0,735.0,798,220.0,1,0.0,TA,1950,50,1945,113000
4,924,Gd,Edwards,Fa,348.0,672.0,672,280.0,1,0.0,TA,1950,190,1941,80000
5,1526,TA,Edwards,TA,383.0,1216.0,1526,364.0,1,145.0,TA,2002,20,1957,144500
5,1296,TA,SWISU,Fa,133.0,1107.0,1296,260.0,2,203.0,TA,1999,30,1924,104000
6,1647,Gd,SWISU,Fa,0.0,806.0,841,216.0,1,0.0,TA,1950,70,1915,128000
3,864,TA,Edwards,TA,203.0,864.0,864,200.0,1,0.0,TA,1950,30,1914,58500
5,1691,TA,SWISU,Gd,218.0,1026.0,1026,308.0,2,0.0,TA,1950,50,1924,127000
6,856,TA,SWISU,TA,238.0,856.0,856,399.0,1,0.0,TA,1950,30,1939,126000
4,2650,,SWISU,TA,0.0,0.0,862,0.0,3,0.0,TA,1967,90,1967,160000
5,1666,TA,SWISU,TA,0.0,894.0,894,0.0,1,0.0,TA,1950,50,1931,100000
6,2447,TA,SWISU,Gd,0.0,804.0,1699,336.0,2,0.0,TA,1990,50,1919,169000
7,2133,Gd,Crawfor,TA,426.0,1528.0,1225,312.0,1,371.0,Gd,1985,50,1941,257500
5,2177,TA,Crawfor,TA,375.0,1032.0,1102,484.0,2,430.0,TA,1991,90,1950,215000
7,2340,TA,Crawfor,Gd,275.0,1152.0,1188,252.0,2,0.0,Ex,2006,70,1941,266500
7,1902,Gd,Crawfor,Ex,1406.0,1902.0,1902,567.0,2,0.0,Gd,2002,20,1959,335000
7,1652,Gd,Crawfor,Gd,343.0,423.0,896,473.0,2,44.0,TA,2007,80,1994,203135
8,1034,Gd,Blueste,Gd,747.0,982.0,1034,598.0,1,0.0,Gd,1989,120,1989,185000
8,1191,Gd,Blueste,Gd,76.0,1191.0,1191,531.0,2,0.0,Gd,1989,120,1989,162500
7,1801,TA,Crawfor,TA,1247.0,1501.0,1801,484.0,2,0.0,TA,1997,20,1959,289000
4,1154,TA,IDOTRR,Gd,735.0,796.0,796,240.0,1,0.0,TA,2007,50,1922,125500
2,540,TA,IDOTRR,TA,480.0,480.0,540,200.0,1,0.0,TA,1950,30,1941,82000
6,1107,TA,IDOTRR,TA,308.0,629.0,727,625.0,1,0.0,TA,1975,50,1921,110000
4,1128,TA,IDOTRR,TA,0.0,698.0,698,528.0,1,0.0,TA,1950,50,1920,68400
4,1178,TA,IDOTRR,TA,0.0,859.0,859,384.0,1,0.0,TA,1950,50,1900,102776
5,1044,TA,IDOTRR,Fa,0.0,540.0,1044,504.0,1,0.0,Fa,1952,20,1952,55993
4,952,TA,IDOTRR,TA,0.0,756.0,952,330.0,1,0.0,Fa,1950,30,1896,50138
8,1646,Ex,Crawfor,Gd,1373.0,1594.0,1646,525.0,2,186.0,Gd,2005,120,2004,246000
8,1916,Gd,Mitchel,Gd,615.0,1049.0,1036,741.0,2,0.0,Gd,1999,60,1998,254900
6,1285,TA,Mitchel,Gd,679.0,1243.0,1285,473.0,2,0.0,TA,1977,80,1977,190000
7,1560,Ex,Mitchel,Gd,0.0,1560.0,1560,573.0,2,0.0,Gd,2003,20,2003,201000
6,1034,TA,Mitchel,TA,539.0,1012.0,1034,888.0,1,335.0,TA,1976,80,1976,169900
6,2048,TA,Mitchel,TA,0.0,1958.0,2048,776.0,3,0.0,TA,1976,90,1976,170000
5,1687,TA,Timber,TA,353.0,747.0,1687,572.0,1,0.0,TA,1950,20,1948,160000
7,1346,Gd,Timber,Gd,78.0,1336.0,1346,660.0,2,60.0,Gd,2008,20,2008,220000
7,1214,Gd,Timber,Gd,0.0,1214.0,1214,520.0,2,0.0,Gd,2010,20,2009,179781
5,1444,Gd,Timber,TA,0.0,384.0,744,400.0,2,0.0,TA,2007,60,2006,174000
8,1968,Ex,Timber,Ex,0.0,774.0,774,680.0,2,84.0,Gd,2010,60,2009,269500
7,1894,Gd,Timber,Gd,624.0,817.0,824,510.0,2,44.0,Gd,2003,60,2002,214900
8,1908,Gd,Timber,Gd,0.0,967.0,993,431.0,2,0.0,Gd,2002,60,2002,202900
9,2018,Ex,Timber,Ex,0.0,2002.0,2018,746.0,2,0.0,Ex,2009,20,2008,378500
5,1264,TA,Mitchel,TA,42.0,1068.0,1264,528.0,1,0.0,TA,1977,20,1965,169000
5,1430,Ex,Mitchel,Gd,0.0,1430.0,1430,624.0,2,0.0,TA,2005,20,2004,173500
6,1824,TA,Mitchel,TA,0.0,912.0,912,0.0,2,0.0,TA,1971,90,1971,139000
5,1344,Gd,Mitchel,TA,0.0,1344.0,1344,686.0,2,0.0,TA,1999,20,1999,166500
4,1092,TA,MeadowV,TA,334.0,546.0,546,286.0,1,0.0,TA,1973,160,1973,83500
5,945,Gd,MeadowV,TA,915.0,945.0,945,253.0,1,0.0,TA,1973,120,1973,119500
5,1112,Gd,MeadowV,TA,129.0,536.0,536,336.0,1,0.0,TA,1976,160,1976,85000
4,1092,TA,MeadowV,TA,176.0,546.0,546,0.0,1,0.0,TA,1970,160,1970,76000
4,630,Gd,MeadowV,TA,150.0,630.0,630,0.0,1,0.0,TA,1972,180,1972,75500
4,1092,TA,MeadowV,TA,0.0,546.0,546,0.0,1,0.0,TA,1970,160,1970,88250
4,1092,TA,MeadowV,TA,294.0,546.0,546,286.0,1,0.0,TA,1972,160,1972,85500
5,874,TA,Mitchel,TA,469.0,864.0,874,352.0,1,0.0,TA,2004,20,1971,130000
5,1188,TA,Mitchel,TA,593.0,1188.0,1188,312.0,1,189.0,TA,1962,20,1962,157900
5,833,Gd,Mitchel,Gd,207.0,833.0,833,495.0,1,0.0,TA,1984,20,1984,149900
5,2432,TA,Mitchel,TA,0.0,1216.0,1216,616.0,4,0.0,TA,1986,90,1985,159000
5,1274,Gd,Mitchel,TA,458.0,624.0,624,576.0,1,0.0,TA,1991,60,1991,136000
5,1479,TA,Mitchel,TA,476.0,864.0,864,275.0,2,0.0,TA,1969,50,1969,161000
8,1803,Gd,Mitchel,Gd,1341.0,1679.0,1803,482.0,2,0.0,Gd,1995,20,1994,285000
6,1797,Gd,Mitchel,Gd,944.0,1152.0,1152,616.0,2,0.0,Gd,1994,60,1993,231000
6,882,Fa,NAmes,TA,564.0,882.0,882,502.0,1,0.0,TA,1956,20,1956,124500
6,1434,TA,NAmes,TA,844.0,1434.0,1434,528.0,2,440.0,TA,1974,20,1974,157000
8,2704,Gd,NAmes,Ex,1410.0,1952.0,2000,538.0,2,0.0,Gd,1995,80,1972,345000
6,1608,Gd,Gilbert,TA,847.0,945.0,945,470.0,2,0.0,TA,1997,60,1997,189500
8,2283,Gd,Gilbert,Gd,850.0,1008.0,1008,632.0,2,188.0,Gd,2003,60,2003,270000
7,1628,Gd,Gilbert,TA,284.0,384.0,958,390.0,2,32.0,TA,1997,80,1996,189000
9,1746,Ex,Gilbert,Ex,1320.0,1746.0,1746,758.0,2,160.0,Ex,2007,20,2006,377500
7,1474,Gd,Gilbert,TA,0.0,384.0,804,400.0,2,22.0,TA,1996,80,1995,168500
8,2522,Ex,StoneBr,Gd,1965.0,2208.0,2522,564.0,2,0.0,Gd,2005,120,2004,375000
8,1659,Gd,StoneBr,Ex,1158.0,1501.0,1659,499.0,2,0.0,Gd,2000,120,2000,278000
8,1478,Gd,StoneBr,TA,341.0,1418.0,1478,495.0,2,0.0,TA,1998,120,1998,240000
8,1734,Gd,StoneBr,Gd,741.0,1587.0,1734,528.0,2,0.0,Gd,1996,120,1995,239500
7,1382,Gd,Gilbert,TA,189.0,384.0,751,396.0,2,0.0,Gd,1998,80,1998,177500
7,1718,Gd,Gilbert,TA,0.0,832.0,885,427.0,2,40.0,TA,1998,60,1998,185000
6,1636,Gd,Gilbert,TA,476.0,952.0,952,440.0,2,0.0,Gd,1999,60,1998,191000
6,1571,Gd,Gilbert,TA,0.0,799.0,799,380.0,2,0.0,Gd,1994,60,1993,178000
6,1470,Gd,Gilbert,TA,310.0,680.0,680,420.0,2,68.0,Ex,1993,60,1993,185000
6,1516,Gd,Gilbert,Gd,600.0,707.0,707,409.0,2,0.0,TA,1995,60,1994,181316
6,1190,Gd,Gilbert,Gd,0.0,1181.0,1190,430.0,2,45.0,TA,1993,20,1993,166000
6,1593,Gd,Gilbert,TA,0.0,808.0,808,389.0,2,0.0,TA,1993,60,1992,178000
6,1481,Gd,Gilbert,TA,0.0,702.0,702,343.0,2,0.0,TA,1995,60,1994,174000
6,1167,Gd,Gilbert,Gd,560.0,1158.0,1167,400.0,2,106.0,TA,1992,20,1992,173000
7,1983,Gd,Gilbert,Gd,694.0,978.0,1005,490.0,2,344.0,Gd,1999,60,1999,225000
7,1442,Gd,Gilbert,TA,0.0,1424.0,1442,500.0,2,0.0,TA,1990,20,1990,180500
8,1360,Gd,StoneBr,Gd,1036.0,1220.0,1360,565.0,1,0.0,Gd,1984,120,1984,187500
9,2234,Ex,StoneBr,Ex,1904.0,2216.0,2234,1166.0,2,748.0,Ex,2009,20,2008,501837
8,2046,Ex,StoneBr,Gd,0.0,2046.0,2046,834.0,2,464.0,Gd,2008,20,2008,372500
7,1530,Ex,StoneBr,Gd,1274.0,1530.0,1530,430.0,2,16.0,Gd,2005,20,2005,260000
5,1934,Gd,Gilbert,TA,400.0,1122.0,946,567.0,2,157.0,TA,1977,60,1977,185000
7,2353,Gd,NWAmes,Ex,692.0,845.0,1153,484.0,2,278.0,Gd,1980,60,1980,260000
6,1586,Gd,NWAmes,TA,0.0,1362.0,1586,435.0,2,0.0,TA,1998,20,1979,181000
7,1411,TA,NWAmes,TA,822.0,1386.0,1411,544.0,2,209.0,TA,1977,20,1977,82500
6,1602,Gd,NWAmes,Gd,1246.0,1602.0,1602,529.0,2,126.0,Gd,2000,20,1977,215000
7,2050,Gd,NWAmes,Gd,0.0,832.0,1154,529.0,2,256.0,TA,1978,60,1978,154000
6,1671,TA,NWAmes,TA,363.0,1427.0,1671,484.0,2,101.0,TA,1986,20,1978,200000
7,2673,Gd,NWAmes,Gd,602.0,1043.0,1539,441.0,2,229.0,TA,1991,60,1980,249000
7,1472,Gd,NWAmes,TA,1036.0,1372.0,1472,588.0,2,225.0,TA,1980,80,1980,187500
6,1707,TA,NWAmes,TA,832.0,1140.0,1707,479.0,2,144.0,TA,1998,20,1978,184000
8,2524,Gd,NWAmes,Gd,1104.0,2524.0,2524,542.0,2,0.0,Gd,1981,20,1981,278000
7,1601,Gd,NWAmes,TA,704.0,1271.0,1601,478.0,2,206.0,TA,1978,20,1978,157000
7,1370,Gd,NWAmes,TA,0.0,1090.0,1370,479.0,2,189.0,TA,1976,20,1976,152000
5,1868,TA,NWAmes,Gd,381.0,780.0,1088,484.0,2,44.0,TA,1976,60,1976,197500
7,1884,Gd,Somerst,Ex,622.0,926.0,1016,581.0,2,0.0,Gd,2003,60,2003,240900
8,1935,Gd,Somerst,TA,544.0,832.0,832,552.0,2,110.0,Gd,2009,60,2009,263435
8,1874,Gd,Somerst,Gd,0.0,1058.0,1058,588.0,2,0.0,Gd,2001,60,2000,220000
8,1811,Gd,Somerst,Gd,225.0,972.0,972,565.0,2,0.0,Gd,2002,60,2002,235000
5,1621,Gd,NWAmes,TA,1333.0,1621.0,1621,478.0,2,161.0,TA,1975,20,1975,213000
6,1116,TA,NWAmes,TA,888.0,1116.0,1116,528.0,2,196.0,TA,1974,20,1974,167900
7,1193,TA,NWAmes,TA,636.0,1176.0,1193,506.0,2,0.0,TA,1975,20,1975,158000
6,1350,Gd,NWAmes,TA,0.0,1064.0,1350,478.0,2,174.0,TA,1974,20,1974,165000
6,2119,TA,NWAmes,TA,0.0,689.0,1378,583.0,2,333.0,TA,1972,80,1972,158000
5,1792,Gd,NAmes,TA,0.0,896.0,896,0.0,2,0.0,TA,1974,90,1974,136000
5,1002,TA,NAmes,TA,828.0,1002.0,1002,902.0,1,76.0,TA,1970,20,1970,148500
6,1026,TA,NAmes,Gd,439.0,1026.0,1026,440.0,1,0.0,TA,2005,20,1969,156000
5,1180,TA,NAmes,TA,0.0,1180.0,1180,477.0,1,0.0,TA,1970,20,1970,128000
5,1050,Gd,NAmes,TA,500.0,1043.0,1050,336.0,1,178.0,TA,1971,20,1971,143000
4,864,TA,NAmes,TA,726.0,864.0,864,576.0,1,0.0,TA,1970,20,1970,76500
4,864,TA,NAmes,Gd,375.0,864.0,864,660.0,1,0.0,TA,1970,20,1970,120500
4,864,TA,NAmes,TA,191.0,864.0,864,463.0,1,0.0,TA,1970,20,1970,124500
4,864,TA,NAmes,TA,524.0,864.0,864,576.0,1,0.0,TA,1971,20,1971,97000
4,864,TA,NAmes,TA,240.0,864.0,864,576.0,1,0.0,TA,2006,20,1971,130000
6,987,TA,BrDale,TA,254.0,483.0,483,264.0,1,504.0,TA,1973,160,1973,111000
5,1365,TA,BrDale,TA,765.0,765.0,765,440.0,1,312.0,TA,1970,160,1970,125000
5,1302,TA,BrDale,TA,0.0,630.0,630,280.0,2,142.0,TA,1971,160,1971,112000
6,987,TA,BrDale,TA,110.0,483.0,483,288.0,1,425.0,TA,1972,160,1972,97000
6,987,TA,BrDale,Gd,162.0,483.0,483,264.0,1,510.0,TA,2007,160,1972,118000
5,1302,TA,BrDale,TA,231.0,630.0,630,264.0,2,268.0,TA,1972,160,1972,119500
6,958,Gd,NPkVill,TA,958.0,958.0,958,440.0,2,0.0,TA,1976,120,1976,143750
6,1548,Gd,NPkVill,TA,306.0,804.0,804,440.0,2,0.0,TA,1976,160,1976,146000
6,1456,Gd,NPkVill,TA,566.0,855.0,855,440.0,2,0.0,TA,1976,160,1976,148500
7,1055,Gd,NPkVill,TA,435.0,1057.0,1055,440.0,2,0.0,TA,1975,120,1975,123000
6,1322,TA,NPkVill,TA,257.0,855.0,855,440.0,2,0.0,TA,1974,160,1974,147000
6,1456,Gd,NPkVill,TA,389.0,855.0,855,440.0,2,0.0,TA,1977,160,1977,137900
6,1548,Gd,NPkVill,TA,320.0,804.0,804,440.0,2,0.0,TA,1978,160,1978,147000
6,1441,TA,NPkVill,TA,311.0,855.0,855,440.0,2,0.0,TA,1978,160,1978,148500
6,1456,Gd,NPkVill,TA,279.0,855.0,855,440.0,2,0.0,Gd,1978,160,1978,138000
7,836,TA,NPkVill,TA,536.0,836.0,836,345.0,1,0.0,TA,1976,120,1976,128500
5,892,TA,NAmes,TA,432.0,892.0,892,288.0,1,60.0,TA,1967,20,1967,100000
5,1120,TA,NAmes,TA,644.0,864.0,1120,656.0,1,165.0,Gd,2004,20,1966,148800
10,1718,Ex,NridgHt,Ex,1172.0,1700.0,1718,786.0,2,230.0,Ex,2007,20,2006,337500
9,2772,Ex,NridgHt,Ex,1360.0,1776.0,1794,754.0,3,726.0,Ex,2007,60,2007,462000
9,3140,Ex,NridgHt,Ex,0.0,1926.0,1966,820.0,3,860.0,Ex,2009,60,2008,485000
10,2402,Ex,NridgHt,Ex,1767.0,3094.0,2402,672.0,2,200.0,Ex,2008,20,2008,555000
9,1652,Ex,NridgHt,Ex,1572.0,1652.0,1652,840.0,2,300.0,Gd,2007,20,2006,325000
8,1600,Gd,NridgHt,Gd,0.0,1566.0,1600,890.0,2,640.0,Gd,2007,20,2007,256300
8,2042,Ex,NridgHt,Ex,0.0,2042.0,2042,1390.0,2,306.0,Ex,2009,20,2008,253293
9,2690,Ex,NridgHt,Ex,986.0,1365.0,1365,864.0,2,0.0,Gd,2009,60,2009,398800
9,2184,Ex,NridgHt,Ex,936.0,1104.0,1130,836.0,2,154.0,Ex,2008,60,2008,335000
9,2020,Ex,NridgHt,Ex,1232.0,2020.0,2020,896.0,2,450.0,Ex,2008,20,2008,404000
10,2020,Ex,NridgHt,Ex,1436.0,2006.0,2020,900.0,2,305.0,Ex,2009,20,2009,402861
10,2296,Ex,NridgHt,Ex,1338.0,1722.0,1728,842.0,2,420.0,Ex,2008,60,2008,451950
10,2674,Ex,NridgHt,Ex,2288.0,2630.0,2674,762.0,2,472.0,Ex,2007,20,2007,610000
9,2822,Ex,NridgHt,Ex,0.0,1734.0,1734,1020.0,3,424.0,Ex,2009,60,2008,582933
9,1736,Ex,NridgHt,Ex,0.0,1736.0,1736,834.0,2,302.0,Ex,2008,20,2008,360000
8,1782,Ex,NridgHt,Gd,1531.0,1782.0,1782,932.0,2,238.0,Gd,2005,20,2004,296000
8,2520,Ex,NridgHt,Ex,1230.0,1508.0,1508,640.0,2,20.0,Gd,2007,60,2007,409900
8,1717,Ex,NridgHt,Gd,0.0,1709.0,1717,908.0,2,250.0,Gd,2006,20,2006,255500
9,1743,Ex,NridgHt,Ex,1015.0,1739.0,1743,927.0,2,284.0,Ex,2008,20,2008,335000
8,1713,Ex,NridgHt,Ex,1088.0,1713.0,1713,856.0,2,262.0,Gd,2005,20,2004,274900
9,1531,Ex,NridgHt,Ex,1037.0,1504.0,1531,700.0,2,122.0,Gd,2006,20,2006,300000
9,1808,Ex,NridgHt,Ex,1142.0,1774.0,1808,850.0,2,285.0,Ex,2008,20,2008,324000
9,2224,Ex,NridgHt,Ex,1170.0,1462.0,1462,738.0,2,216.0,Gd,2005,60,2004,350000
8,1836,Ex,NridgHt,Gd,1039.0,1836.0,1836,862.0,2,42.0,Gd,2005,20,2004,280000
8,1629,Gd,NridgHt,Gd,1124.0,3206.0,1629,880.0,2,296.0,Gd,2004,20,2003,284000
7,1760,Gd,NridgHt,Gd,1262.0,1760.0,1760,583.0,2,418.0,Gd,2004,20,2003,269500
7,1502,Gd,NridgHt,Gd,0.0,1502.0,1502,644.0,2,268.0,Gd,2009,20,2009,233170
10,2392,Ex,NridgHt,Ex,56.0,2392.0,2392,968.0,2,922.0,Ex,2003,20,2003,386250
9,2452,Ex,NridgHt,Ex,1972.0,2452.0,2452,886.0,2,724.0,Gd,2003,20,2003,445000
8,2400,Gd,NridgHt,Gd,0.0,1082.0,1105,730.0,3,186.0,Gd,2004,60,2003,290000
8,1606,Gd,NridgHt,Gd,0.0,1598.0,1606,871.0,2,383.0,Gd,2006,20,2006,255900
6,1358,Gd,NridgHt,Gd,836.0,1358.0,1358,484.0,2,240.0,Gd,2005,120,2005,213000
6,1306,Gd,NridgHt,Gd,900.0,1306.0,1306,624.0,2,135.0,Gd,2005,120,2005,196000
6,1306,Gd,NridgHt,Gd,881.0,1306.0,1306,624.0,2,135.0,Gd,2005,120,2005,184500
7,1358,Gd,NridgHt,Gd,876.0,1350.0,1358,484.0,2,176.0,Gd,2008,120,2007,212500
7,1314,Gd,NridgHt,Gd,904.0,1314.0,1314,626.0,2,166.0,Gd,2008,120,2007,230000
10,2492,Ex,NridgHt,Ex,2146.0,2492.0,2492,949.0,2,730.0,Ex,2005,20,2004,552000
8,2200,Ex,NridgHt,Ex,1557.0,2200.0,2200,685.0,2,470.0,Gd,2004,20,2003,382500
9,1884,Ex,NridgHt,Ex,800.0,1884.0,1884,649.0,2,308.0,Ex,2009,120,2008,320000
9,1456,Ex,NridgHt,Ex,0.0,1451.0,1456,539.0,2,500.0,Ex,2008,120,2008,248500
8,1712,Ex,NridgHt,Gd,1196.0,1712.0,1712,701.0,2,270.0,Gd,2003,20,2002,286500
8,1324,Gd,NridgHt,Gd,863.0,1324.0,1324,550.0,2,176.0,Gd,2006,120,2006,254000
7,1405,Gd,NridgHt,Gd,0.0,1405.0,1405,478.0,2,163.0,Gd,2003,120,2003,173000
7,1626,Gd,NridgHt,Gd,567.0,764.0,764,474.0,2,106.0,Gd,2004,160,2003,173000
7,1456,Gd,Gilbert,Gd,0.0,728.0,728,390.0,2,0.0,Gd,2005,60,2005,184000
6,1490,Gd,Gilbert,Gd,0.0,745.0,745,392.0,2,0.0,Gd,2006,60,2005,167800
6,1484,Gd,Gilbert,Gd,0.0,742.0,742,390.0,2,0.0,Gd,2005,60,2005,174000
6,1560,Gd,Gilbert,Gd,0.0,684.0,684,400.0,2,0.0,Gd,2005,60,2005,174000
7,1555,Gd,Blmngtn,Gd,0.0,1373.0,1555,660.0,2,130.0,Gd,2007,120,2007,174000
7,1569,Gd,Blmngtn,Gd,988.0,1386.0,1569,660.0,2,130.0,Gd,2007,120,2007,175900
7,1555,Gd,Blmngtn,Gd,16.0,1373.0,1555,430.0,2,16.0,Gd,2006,120,2005,192500
7,1504,Gd,Blmngtn,Gd,16.0,1346.0,1504,457.0,2,16.0,Gd,2006,120,2005,181000
7,1220,Gd,Blmngtn,Gd,16.0,1220.0,1220,397.0,2,16.0,Gd,2006,120,2005,180000
7,1145,Gd,Blmngtn,Gd,16.0,1145.0,1145,397.0,2,11.0,Gd,2006,120,2005,160200
7,1432,Gd,Gilbert,Gd,425.0,716.0,716,432.0,2,0.0,Gd,2005,60,2004,188500
6,2267,Gd,Gilbert,Gd,0.0,1010.0,1010,390.0,2,0.0,Gd,2002,60,2002,200000
7,1374,Gd,Gilbert,Gd,0.0,384.0,744,400.0,2,0.0,Gd,2005,80,2004,170000
7,1630,Gd,Gilbert,Gd,0.0,868.0,868,436.0,2,200.0,Gd,2005,60,2004,189500
8,1419,Gd,Gilbert,Gd,353.0,408.0,779,527.0,2,0.0,Gd,2002,80,2002,184100
7,1594,Gd,Gilbert,Gd,0.0,846.0,846,434.0,2,0.0,Gd,2004,60,2004,195500
7,1489,Gd,Gilbert,Gd,652.0,782.0,806,400.0,2,0.0,Gd,2003,60,2003,192000
7,1342,Gd,Gilbert,Gd,494.0,698.0,698,393.0,2,0.0,Gd,2003,60,2003,178000
7,1314,Gd,NridgHt,Gd,904.0,1314.0,1314,626.0,2,166.0,Gd,2008,120,2007,207500
7,2256,Gd,Gilbert,Gd,300.0,952.0,980,554.0,2,0.0,Gd,2000,60,2000,236000
8,2004,Ex,Gilbert,Gd,651.0,870.0,878,644.0,2,,Gd,2002,60,2002,257500
6,2054,Gd,Gilbert,Gd,695.0,992.0,1022,390.0,2,40.0,Gd,2000,60,2000,244000
7,1374,Gd,Gilbert,Gd,241.0,384.0,744,400.0,2,0.0,Gd,2004,80,2004,167000
6,1800,Gd,Gilbert,TA,0.0,982.0,1007,463.0,2,16.0,TA,2000,60,2000,179000
6,1514,Gd,Gilbert,TA,683.0,794.0,819,394.0,2,0.0,TA,2000,60,2000,190000
7,1430,Gd,Gilbert,TA,0.0,384.0,774,400.0,2,0.0,TA,2000,80,1999,156000
7,2312,Gd,Gilbert,Gd,913.0,1177.0,1223,658.0,2,210.0,Gd,1999,60,1999,245000
6,1675,Gd,Gilbert,TA,0.0,841.0,892,502.0,2,0.0,TA,1999,60,1999,181000
7,2060,Gd,Gilbert,Gd,772.0,992.0,1022,390.0,2,298.0,Gd,1999,60,1999,214000
7,1430,TA,Gilbert,TA,0.0,384.0,774,410.0,2,0.0,TA,1999,80,1999,168000
8,2365,Gd,NoRidge,Gd,1163.0,1252.0,1268,856.0,2,673.0,Gd,1999,60,1999,337000
8,2794,Gd,NoRidge,Ex,689.0,1462.0,1490,810.0,2,506.0,Gd,1996,60,1995,403000
8,2687,Gd,NoRidge,Gd,1173.0,1455.0,1466,810.0,2,150.0,Gd,2000,60,2000,327000
8,2450,Gd,NoRidge,Gd,781.0,1284.0,1310,1069.0,2,731.0,Gd,1998,60,1998,340000
8,2612,Gd,NoRidge,Gd,854.0,1225.0,1276,676.0,2,975.0,Gd,1999,60,1998,336000
7,2344,Gd,NoRidge,Gd,0.0,1264.0,1277,889.0,2,921.0,Gd,1997,60,1996,265000
8,2063,Gd,NoRidge,Gd,236.0,2024.0,2063,815.0,2,634.0,Gd,1995,20,1994,315000
7,2646,Gd,NoRidge,Gd,987.0,1347.0,1372,656.0,2,256.0,Gd,1993,60,1993,260000
7,2061,Gd,NoRidge,Gd,816.0,1070.0,1094,647.0,2,286.0,Gd,1996,60,1995,260000
8,2232,Gd,NoRidge,Gd,624.0,1173.0,1215,623.0,2,372.0,Gd,1994,60,1993,263550
8,2448,Gd,NoRidge,Gd,1361.0,1629.0,1686,711.0,2,528.0,Gd,2005,60,1994,402000
7,1850,Gd,NoRidge,Gd,595.0,973.0,979,467.0,2,0.0,Gd,1994,60,1994,248000
8,1468,Gd,Somerst,Gd,0.0,1468.0,1468,898.0,2,72.0,Gd,2009,20,2008,244600
8,1696,Gd,Somerst,Gd,0.0,1696.0,1696,972.0,2,240.0,Gd,2008,20,2008,275000
8,1658,Gd,Somerst,Gd,0.0,1614.0,1658,726.0,2,294.0,Gd,2008,20,2008,257500
8,1578,Gd,Somerst,Ex,0.0,1573.0,1578,840.0,2,194.0,Gd,2009,20,2008,287090
8,1702,Gd,Somerst,Gd,1294.0,1702.0,1702,844.0,2,260.0,Gd,2007,20,2007,275500
8,1432,Ex,Somerst,Gd,379.0,1422.0,1432,492.0,2,206.0,Gd,2006,20,2006,245000
7,1971,Gd,Somerst,Gd,341.0,1113.0,1113,689.0,2,0.0,Gd,2005,60,2005,253000
9,2490,Ex,Somerst,Ex,2158.0,2458.0,2490,795.0,2,198.0,Ex,2006,20,2005,468000
7,1852,Gd,Somerst,Gd,822.0,900.0,932,644.0,2,0.0,TA,2009,60,2009,252678
8,1590,Gd,Somerst,Gd,0.0,768.0,786,676.0,2,0.0,Gd,2008,60,2008,210000
6,1218,Gd,Somerst,Gd,27.0,1218.0,1218,676.0,2,0.0,Gd,2009,20,2009,208300
7,1436,Ex,Somerst,Gd,0.0,1436.0,1436,529.0,2,,Gd,2009,20,2008,225000
