OverallQual,GrLivArea,BsmtQual,Neighborhood,KitchenQual,BsmtFinSF1,TotalBsmtSF,1stFlrSF,GarageArea,FullBath,MasVnrArea,ExterQual,YearRemod/Add,MSSubClass,YearBuilt,SalePrice
7,2787,Ex,SawyerW,TA,820.0,1168.0,1168,820.0,4,23.0,TA,2000,90,2000,269500
5,1248,TA,OldTown,TA,0.0,624.0,624,0.0,2,0.0,TA,1950,90,1920,93500
7,1630,Gd,CollgCr,Gd,0.0,1630.0,1630,451.0,2,171.0,Gd,2001,20,2000,213000
6,1042,TA,NAmes,TA,494.0,1042.0,1042,440.0,2,98.0,TA,1965,80,1965,161000
7,1055,Gd,NPkVill,TA,632.0,1061.0,1055,319.0,2,0.0,TA,1978,120,1978,142500
8,1314,Gd,Somerst,Gd,936.0,1300.0,1314,552.0,2,72.0,Gd,2009,20,2009,229456
4,1689,Gd,Mitchel,TA,1383.0,1680.0,1689,432.0,2,0.0,TA,1991,20,1991,228500
6,1138,TA,NAmes,TA,507.0,588.0,1138,264.0,1,63.0,TA,1958,80,1958,145000
4,894,TA,NAmes,TA,734.0,894.0,894,396.0,1,0.0,TA,1960,20,1960,141500
5,1453,TA,BrkSide,Gd,360.0,835.0,955,240.0,1,300.0,TA,1950,50,1942,132000
4,1656,TA,OldTown,TA,0.0,801.0,1095,440.0,2,0.0,TA,1985,50,1940,119164
4,2650,,SWISU,TA,0.0,0.0,862,0.0,3,0.0,TA,1967,90,1967,160000
8,1296,Ex,Timber,Gd,1005.0,1267.0,1296,471.0,2,136.0,Gd,2002,20,2001,220000
7,1208,Gd,CollgCr,Gd,393.0,1208.0,1208,632.0,2,0.0,Gd,2005,20,2005,183600
5,909,TA,Sawyer,TA,162.0,882.0,909,294.0,1,90.0,TA,1968,20,1968,116000
7,1762,Gd,CollgCr,Gd,456.0,826.0,878,591.0,2,199.0,Gd,2002,60,2002,222000
5,1114,TA,SawyerW,Gd,646.0,1114.0,1114,576.0,1,0.0,TA,2004,20,2004,159000
7,2127,Ex,SawyerW,Gd,48.0,1104.0,912,833.0,2,0.0,Gd,1991,60,1991,238000
6,1882,,SawyerW,TA,0.0,0.0,964,612.0,2,0.0,TA,1981,90,1981,160000
5,936,TA,NAmes,TA,248.0,936.0,936,308.0,1,0.0,TA,2000,20,1956,129000
9,2772,Ex,NridgHt,Ex,1360.0,1776.0,1794,754.0,3,726.0,Ex,2007,60,2007,462000
6,1229,Gd,Blueste,TA,285.0,561.0,561,462.0,1,0.0,TA,1980,160,1980,124000
9,1714,Ex,StoneBr,Gd,1191.0,1714.0,1714,517.0,2,230.0,Gd,2005,120,2005,318000
7,1594,Gd,Gilbert,Gd,0.0,846.0,846,434.0,2,0.0,Gd,2004,60,2004,195500
6,2087,TA,ClearCr,Gd,568.0,832.0,976,444.0,2,157.0,TA,2007,60,1966,187500
6,1302,Gd,NridgHt,Gd,866.0,1302.0,1302,631.0,1,182.0,Gd,2006,120,2005,204000
7,1932,Gd,CollgCr,Gd,654.0,979.0,992,610.0,2,0.0,Gd,2003,60,2003,213000
7,1654,Gd,CollgCr,Gd,986.0,1654.0,1654,900.0,2,295.0,Gd,2002,20,2002,230000
6,816,TA,IDOTRR,TA,538.0,816.0,816,432.0,1,0.0,Gd,2007,30,1930,120500
5,996,TA,Edwards,TA,290.0,996.0,996,0.0,1,0.0,TA,1969,30,1940,108000
5,980,TA,Sawyer,TA,560.0,980.0,980,484.0,1,153.0,TA,1977,20,1977,135000
4,1100,TA,NAmes,TA,419.0,1100.0,1100,312.0,1,0.0,TA,1960,20,1960,141000
5,1792,Gd,NAmes,TA,0.0,896.0,896,0.0,2,0.0,TA,1974,90,1974,136000
6,1442,TA,NWAmes,TA,0.0,1442.0,1442,615.0,2,571.0,TA,1970,20,1970,185000
10,2046,Ex,NridgHt,Ex,1430.0,1994.0,2046,878.0,2,400.0,Ex,2006,20,2005,450000
6,934,TA,Sawyer,TA,456.0,912.0,934,336.0,1,0.0,TA,1964,80,1964,132000
5,907,Gd,CollgCr,TA,60.0,876.0,907,308.0,1,0.0,TA,1977,20,1977,130000
6,1811,TA,Crawfor,Ex,296.0,1073.0,1811,470.0,1,0.0,TA,2004,20,1956,230000
6,981,TA,NAmes,TA,282.0,981.0,981,576.0,1,0.0,TA,1971,20,1971,143250
6,1422,Gd,CollgCr,Gd,0.0,704.0,704,440.0,2,0.0,Gd,2006,60,2005,173000
7,2097,Gd,CollgCr,Gd,975.0,1108.0,1108,583.0,2,0.0,TA,1998,60,1998,274300
7,1782,Gd,NWAmes,Gd,864.0,1782.0,1782,551.0,2,194.0,Gd,1979,20,1979,220000
6,1253,TA,NAmes,TA,733.0,1253.0,1253,352.0,1,212.0,TA,1960,20,1960,157000
5,1188,TA,NAmes,TA,1000.0,1188.0,1188,531.0,1,180.0,TA,1959,20,1959,142000
6,1040,TA,NAmes,TA,872.0,1040.0,1040,480.0,1,0.0,Fa,1967,20,1967,163000
6,1310,Fa,OldTown,TA,617.0,617.0,865,398.0,2,0.0,TA,1950,50,1924,112000
5,1314,TA,NAmes,TA,922.0,1314.0,1314,294.0,1,0.0,TA,1957,20,1957,145000
5,1053,TA,NAmes,Ex,567.0,1008.0,1053,750.0,1,85.0,TA,1991,20,1958,150000
8,2088,Gd,NridgHt,Gd,40.0,948.0,948,656.0,2,108.0,Ex,2007,60,2007,250000
5,1524,TA,NAmes,TA,460.0,874.0,874,315.0,1,180.0,TA,1958,50,1958,144000
10,2402,Ex,NridgHt,Ex,1767.0,3094.0,2402,672.0,2,200.0,Ex,2008,20,2008,555000
9,1816,Ex,NridgHt,Ex,1151.0,1790.0,1816,730.0,2,378.0,Ex,2007,20,2006,356000
6,1504,Gd,Gilbert,Gd,0.0,752.0,752,440.0,2,22.0,Gd,2007,60,2007,166000
5,1535,,SawyerW,TA,0.0,0.0,1535,400.0,2,0.0,TA,1979,90,1979,118858
6,1169,Gd,Gilbert,TA,705.0,1160.0,1169,402.0,2,112.0,TA,1994,20,1993,183500
6,1691,TA,NAmes,TA,1173.0,1680.0,1691,550.0,1,0.0,Gd,1967,20,1967,175000
6,1158,TA,BrkSide,TA,0.0,862.0,950,208.0,1,0.0,TA,1950,50,1929,120000
5,1513,TA,BrkSide,TA,0.0,939.0,939,180.0,1,0.0,TA,2004,70,1920,137500
7,1652,Gd,Crawfor,Gd,343.0,423.0,896,473.0,2,44.0,TA,2007,80,1994,203135
5,1365,TA,BrDale,TA,765.0,765.0,765,440.0,1,312.0,TA,1970,160,1970,125000
5,1040,TA,Sawyer,TA,659.0,1040.0,1040,260.0,1,0.0,TA,2010,20,1962,127000
9,1792,Ex,NridgHt,Gd,1232.0,1792.0,1792,925.0,2,430.0,Ex,2006,20,2005,372397
8,2610,Gd,Somerst,Ex,64.0,1184.0,1184,550.0,2,0.0,Gd,2007,60,2007,303477
6,1625,Gd,Mitchel,Fa,776.0,1625.0,1625,576.0,2,0.0,TA,1979,20,1979,242500
5,1063,TA,NAmes,TA,354.0,1056.0,1063,280.0,1,110.0,TA,1954,20,1954,128000
8,1226,Gd,Greens,Gd,960.0,1226.0,1226,484.0,1,0.0,Gd,1981,120,1981,211500
4,1362,TA,Edwards,TA,0.0,951.0,986,280.0,2,0.0,Fa,1950,50,1920,96000
6,918,Gd,SawyerW,TA,0.0,918.0,918,264.0,2,0.0,TA,1979,120,1979,99500
7,2037,Gd,SawyerW,Gd,0.0,672.0,1302,472.0,2,0.0,Gd,1996,80,1996,229000
7,1368,Gd,NridgHt,Gd,0.0,1368.0,1368,474.0,2,94.0,Gd,2006,120,2005,202665
5,1051,TA,NAmes,TA,799.0,1051.0,1051,264.0,1,0.0,TA,1966,20,1966,124400
7,1978,TA,NWAmes,TA,552.0,832.0,1098,486.0,2,342.0,TA,1968,60,1968,176000
6,952,TA,BrkSide,Fa,0.0,952.0,952,192.0,1,0.0,TA,1950,30,1916,121000
5,1210,TA,BrkSide,Gd,600.0,672.0,832,240.0,1,0.0,TA,2006,50,1941,124000
5,1008,Gd,Mitchel,Gd,923.0,923.0,1008,678.0,1,144.0,TA,1977,85,1977,153500
5,1344,TA,NAmes,TA,457.0,1024.0,1344,484.0,1,0.0,TA,1983,20,1958,144000
7,1484,Gd,CollgCr,Gd,712.0,1473.0,1484,606.0,2,109.0,Gd,2005,20,2004,213000
6,1080,TA,Mitchel,TA,336.0,1084.0,1080,484.0,1,0.0,TA,1983,20,1983,134000
6,1217,Gd,SawyerW,Gd,278.0,1217.0,1217,484.0,2,0.0,Gd,1991,120,1991,151000
4,1622,TA,Mitchel,TA,1159.0,1249.0,1622,1356.0,1,149.0,TA,1975,190,1961,168000
7,1310,Gd,CollgCr,Gd,24.0,1310.0,1310,400.0,2,0.0,Gd,2005,20,2005,164990
6,1252,Gd,ClearCr,TA,429.0,1602.0,1252,564.0,1,0.0,TA,1975,20,1960,235000
6,958,TA,NAmes,TA,498.0,958.0,958,301.0,1,0.0,TA,1998,20,1960,151500
5,1141,TA,NAmes,TA,602.0,1141.0,1141,568.0,1,140.0,TA,1967,80,1967,158000
6,1152,TA,Crawfor,Gd,0.0,1092.0,1152,300.0,1,0.0,TA,2004,20,1950,158500
6,1040,TA,IDOTRR,TA,0.0,1040.0,1040,320.0,1,0.0,TA,1992,30,1925,127500
6,1497,TA,BrkSide,TA,201.0,825.0,825,672.0,2,0.0,TA,2000,50,1937,157000
7,1143,Gd,Somerst,Gd,0.0,1143.0,1143,588.0,1,0.0,Gd,2004,120,2004,176400
7,1948,Gd,CollgCr,Gd,0.0,847.0,847,434.0,2,0.0,Gd,2005,60,2004,195000
7,2288,Gd,NWAmes,Gd,432.0,908.0,1316,520.0,1,283.0,TA,1992,60,1977,230000
5,1072,TA,OldTown,TA,0.0,808.0,1072,379.0,1,279.0,TA,1950,30,1940,130000
5,1097,Gd,CollgCr,TA,549.0,1097.0,1097,242.0,1,0.0,TA,1996,20,1996,147900
4,1092,TA,MeadowV,TA,252.0,546.0,546,286.0,1,0.0,TA,1970,160,1970,71000
7,1472,Gd,NWAmes,TA,1036.0,1372.0,1472,588.0,2,225.0,TA,1980,80,1980,187500
5,1008,TA,NAmes,Gd,643.0,1008.0,1008,240.0,1,0.0,TA,2006,20,1953,134500
5,833,Gd,Mitchel,Gd,207.0,833.0,833,495.0,1,0.0,TA,1984,20,1984,149900
4,894,TA,Edwards,TA,552.0,894.0,894,400.0,1,0.0,TA,1954,20,1954,110000
5,1077,Fa,IDOTRR,TA,0.0,961.0,1077,338.0,1,0.0,TA,1950,30,1920,67000
5,1435,Fa,BrkSide,TA,910.0,910.0,910,308.0,1,0.0,TA,1950,50,1950,128250
6,1440,Gd,SawyerW,Gd,261.0,1344.0,1440,920.0,2,0.0,Gd,1993,90,1993,224500
7,1482,Gd,Gilbert,Gd,0.0,384.0,812,392.0,2,170.0,TA,1992,80,1992,163900
6,1295,Gd,NWAmes,TA,910.0,1295.0,1295,528.0,1,196.0,TA,1968,20,1968,164000
7,1663,Gd,SawyerW,Gd,0.0,835.0,835,478.0,2,95.0,Gd,2004,60,2003,192500
7,2696,Ex,CollgCr,Ex,984.0,1264.0,1282,792.0,2,220.0,Gd,2007,60,2007,383970
8,2290,Gd,CollgCr,Gd,0.0,1128.0,1149,779.0,2,0.0,Gd,2002,60,2002,255900
4,1242,TA,Edwards,TA,0.0,484.0,1242,336.0,1,0.0,TA,1950,20,1946,109900
5,1812,TA,NAmes,TA,540.0,864.0,876,264.0,2,288.0,TA,1962,60,1962,169500
5,964,Gd,Crawfor,TA,713.0,876.0,964,432.0,1,0.0,TA,2006,30,1921,163500
5,1768,Gd,SWISU,Gd,569.0,731.0,981,240.0,1,252.0,TA,1950,50,1937,175000
4,1383,,Edwards,TA,0.0,0.0,1383,498.0,1,0.0,TA,1954,20,1954,122000
6,1383,TA,NAmes,TA,565.0,1383.0,1383,292.0,1,175.0,TA,1960,20,1960,145250
4,630,Gd,MeadowV,TA,150.0,630.0,630,0.0,1,0.0,TA,1972,180,1972,75500
8,1660,Ex,Somerst,Gd,1220.0,1660.0,1660,500.0,2,420.0,Gd,2006,20,2006,290000
5,1308,TA,IDOTRR,TA,0.0,880.0,880,400.0,2,0.0,TA,1978,50,1915,120000
5,1264,TA,Mitchel,TA,42.0,1068.0,1264,528.0,1,0.0,TA,1977,20,1965,169000
6,1440,Gd,NWAmes,Gd,678.0,1440.0,1440,467.0,2,310.0,Gd,1981,20,1981,182900
8,2122,Gd,NridgHt,Gd,1518.0,2108.0,2122,938.0,2,0.0,Gd,2007,20,2007,345474
9,1850,Ex,NridgHt,Gd,1261.0,1833.0,1850,772.0,2,378.0,Gd,2005,20,2004,326000
6,1465,Gd,Gilbert,TA,0.0,789.0,789,393.0,2,0.0,TA,1998,60,1998,180400
6,1242,TA,SWISU,TA,0.0,583.0,647,180.0,1,0.0,TA,1950,70,1935,105000
5,936,TA,OldTown,TA,579.0,936.0,936,0.0,1,0.0,TA,1950,30,1920,109500
9,2643,Gd,NridgHt,Ex,0.0,2153.0,2069,694.0,2,772.0,Ex,2006,60,2006,380000
6,1851,TA,NAmes,Gd,536.0,822.0,1020,440.0,2,340.0,TA,1993,60,1964,187000
5,876,TA,CollgCr,TA,480.0,876.0,876,484.0,1,0.0,TA,1972,20,1972,127000
6,1356,Gd,Mitchel,TA,1148.0,1244.0,1356,528.0,2,0.0,TA,1977,80,1977,188000
5,1131,TA,OldTown,TA,0.0,676.0,676,200.0,1,0.0,TA,1950,50,1941,66500
7,1135,Gd,SWISU,Gd,350.0,560.0,575,576.0,1,0.0,Gd,2007,70,1936,155000
7,1768,Gd,OldTown,TA,390.0,880.0,880,320.0,1,0.0,TA,1970,75,1914,163000
6,1392,Gd,CollgCr,TA,378.0,689.0,689,299.0,1,153.0,TA,1977,60,1977,161750
5,948,TA,Sawyer,TA,0.0,948.0,948,300.0,1,0.0,TA,1968,20,1968,108000
5,864,TA,CollgCr,TA,646.0,864.0,864,336.0,1,90.0,Gd,2005,20,1978,136500
5,1008,TA,NAmes,Fa,908.0,1008.0,1008,308.0,1,54.0,TA,1956,20,1956,131000
6,984,TA,IDOTRR,TA,343.0,984.0,984,308.0,1,0.0,TA,1950,30,1930,90000
5,1604,TA,NAmes,TA,0.0,1604.0,1604,576.0,2,0.0,TA,1958,90,1958,135000
5,893,TA,NAmes,Gd,220.0,845.0,893,576.0,1,0.0,TA,2003,45,1949,135000
7,2362,Gd,Veenker,Gd,1732.0,2002.0,2362,546.0,2,600.0,Gd,1980,20,1980,255000
4,988,Gd,MeadowV,TA,437.0,462.0,526,297.0,1,0.0,TA,1973,180,1973,94900
9,2018,Ex,Timber,Ex,0.0,2002.0,2018,746.0,2,0.0,Ex,2009,20,2008,378500
5,1352,TA,OldTown,Gd,0.0,676.0,676,720.0,2,0.0,TA,2006,60,1939,149000
8,1484,Gd,Timber,Ex,428.0,1476.0,1484,472.0,2,32.0,Gd,2006,20,2006,265900
5,1144,TA,Sawyer,TA,594.0,864.0,1144,264.0,1,0.0,TA,1983,20,1961,131400
6,1610,TA,NWAmes,Gd,1200.0,1610.0,1610,480.0,2,28.0,TA,2001,20,1977,205000
7,1218,Gd,SawyerW,Gd,0.0,1218.0,1218,576.0,1,0.0,Gd,2007,20,2007,159000
5,1373,Gd,Sawyer,TA,1319.0,1319.0,1373,591.0,1,0.0,TA,1978,90,1978,160250
5,1654,TA,BrkSide,TA,0.0,297.0,1001,336.0,2,0.0,TA,1982,70,1930,137000
6,1030,TA,BrDale,TA,282.0,494.0,494,264.0,1,380.0,TA,1972,160,1972,116000
7,2295,Gd,NoRidge,Gd,728.0,1095.0,1166,590.0,2,0.0,Gd,2000,60,1992,268000
8,1795,Gd,CollgCr,Gd,0.0,1777.0,1795,534.0,2,281.0,Gd,2002,20,2002,230000
7,1146,Ex,Timber,Gd,786.0,868.0,1146,438.0,2,442.0,Gd,2003,80,2003,187500
7,1564,Gd,CollgCr,Gd,56.0,1564.0,1564,814.0,2,212.0,Gd,2007,20,2007,218836
5,1025,TA,NAmes,TA,953.0,1025.0,1025,0.0,1,0.0,TA,1962,190,1962,124000
5,864,TA,CollgCr,TA,460.0,864.0,864,338.0,1,0.0,TA,1972,20,1972,133500
6,1132,TA,BrkSide,TA,452.0,608.0,608,240.0,1,0.0,TA,1950,50,1939,134000
6,848,Gd,CollgCr,Gd,662.0,848.0,848,420.0,1,169.0,Gd,2004,120,2004,144500
8,1466,Gd,Timber,Gd,16.0,1466.0,1466,610.0,2,0.0,Gd,2007,20,2007,201000
4,1029,TA,Sawyer,TA,903.0,1029.0,1029,261.0,1,192.0,TA,1961,20,1961,118500
7,1725,TA,NWAmes,TA,315.0,539.0,1040,550.0,2,96.0,TA,1979,60,1979,197000
5,1232,TA,NAmes,TA,698.0,1232.0,1232,490.0,1,172.0,TA,1966,20,1966,142250
5,793,TA,NAmes,Fa,700.0,793.0,793,240.0,1,0.0,TA,1950,30,1945,113000
6,1429,TA,NAmes,Gd,594.0,1144.0,1429,572.0,1,85.0,TA,1987,20,1960,181900
7,2110,TA,NAmes,Ex,1065.0,2110.0,2110,522.0,2,0.0,Gd,1968,20,1968,244000
7,2110,Gd,SawyerW,Gd,695.0,948.0,1222,463.0,2,0.0,Gd,2002,60,1994,205000
8,1636,Gd,Somerst,Gd,63.0,1623.0,1636,865.0,2,208.0,Gd,2006,20,2006,255000
7,1569,Gd,Blmngtn,Gd,988.0,1386.0,1569,660.0,2,130.0,Gd,2007,120,2007,175900
6,1604,TA,Gilbert,Gd,602.0,926.0,926,470.0,2,20.0,TA,1998,60,1998,195500
5,1044,TA,NAmes,TA,744.0,912.0,1044,372.0,1,0.0,TA,1968,20,1968,139000
6,1032,TA,Blueste,TA,0.0,516.0,516,452.0,1,0.0,TA,1980,160,1980,115000
7,1483,Gd,ClearCr,TA,1092.0,1420.0,1483,690.0,1,0.0,Gd,2001,20,1977,270000
7,1626,Gd,NridgHt,Gd,573.0,764.0,764,474.0,2,106.0,Gd,2004,160,2003,154000
6,1732,Gd,SawyerW,Gd,0.0,741.0,977,476.0,2,336.0,Gd,1985,60,1985,178000
5,1355,TA,Crawfor,TA,533.0,728.0,760,528.0,2,0.0,TA,1950,190,1941,140000
8,1586,Gd,Somerst,Gd,612.0,960.0,962,480.0,2,466.0,Gd,1999,160,1999,170000
9,3500,Ex,NoRidge,Ex,292.0,1733.0,1933,959.0,3,738.0,Gd,1994,60,1993,584500
5,1656,Gd,IDOTRR,TA,257.0,624.0,1092,288.0,1,0.0,Fa,1967,80,1967,126000
6,1642,Gd,Gilbert,TA,0.0,903.0,910,392.0,2,0.0,TA,1994,60,1993,168000
5,1803,TA,Sawyer,TA,168.0,1134.0,1803,484.0,2,67.0,TA,2000,20,1957,155000
6,1756,Ex,Timber,TA,742.0,872.0,888,422.0,2,42.0,Gd,1997,60,1996,204000
6,1603,Gd,SawyerW,Gd,387.0,761.0,810,484.0,2,0.0,Gd,1992,60,1992,175900
5,1281,TA,BrkSide,Gd,351.0,756.0,903,379.0,1,0.0,TA,1950,50,1926,132500
6,1062,Gd,Mitchel,TA,539.0,1029.0,1062,539.0,1,0.0,TA,1976,80,1976,146800
5,1248,TA,OldTown,TA,324.0,912.0,912,160.0,1,0.0,TA,1950,50,1930,87000
8,1538,Gd,Somerst,Gd,769.0,1538.0,1538,484.0,2,148.0,Gd,2005,20,2005,260000
7,2495,TA,OldTown,TA,0.0,1313.0,1313,342.0,2,0.0,TA,1999,70,1890,184000
7,1820,Gd,Mitchel,Gd,0.0,910.0,910,816.0,2,0.0,TA,1997,60,1996,213000
6,1394,Gd,NAmes,TA,609.0,1394.0,1394,514.0,1,247.0,TA,1963,20,1963,159000
7,1478,Gd,Mitchel,TA,1239.0,1454.0,1478,506.0,2,0.0,TA,1992,20,1991,210000
3,864,TA,Edwards,TA,41.0,864.0,864,0.0,1,0.0,TA,1950,30,1914,67000
6,1829,TA,NWAmes,TA,506.0,1829.0,1829,535.0,2,120.0,TA,1967,20,1967,218500
7,1812,Gd,Somerst,TA,0.0,952.0,952,469.0,2,,Gd,2002,60,2002,205000
6,1981,Gd,ClearCr,Gd,964.0,1117.0,1117,522.0,2,288.0,TA,1992,60,1978,230000
8,1595,Gd,Somerst,Gd,0.0,1595.0,1595,880.0,2,226.0,Gd,2006,20,2005,221500
7,1641,TA,OldTown,Ex,16.0,728.0,832,546.0,1,0.0,TA,1990,70,1925,178000
8,1651,Gd,CollgCr,Gd,0.0,1643.0,1651,870.0,2,306.0,Gd,2007,20,2007,246500
7,1200,Gd,SawyerW,Gd,833.0,1176.0,1200,555.0,2,,Gd,2003,20,2003,184900
5,1728,TA,NAmes,TA,1500.0,1728.0,1728,0.0,2,144.0,TA,2001,90,1962,84900
5,1507,TA,NAmes,TA,666.0,1075.0,1507,404.0,2,0.0,TA,1960,80,1960,127000
8,1456,Gd,Blmngtn,Gd,0.0,1273.0,1456,400.0,2,40.0,Gd,2003,120,2003,215000
4,968,,OldTown,TA,0.0,0.0,968,331.0,1,1.0,TA,1956,20,1956,104500
9,1792,Ex,NridgHt,Ex,1567.0,1792.0,1792,874.0,2,562.0,Gd,2004,20,2003,374000
7,1717,Gd,Timber,Gd,902.0,1156.0,1187,400.0,2,117.0,Gd,1991,50,1990,187500
7,1456,Gd,CollgCr,Gd,0.0,728.0,728,440.0,2,0.0,Gd,2006,60,2006,155835
7,1374,Gd,Gilbert,Gd,241.0,384.0,744,400.0,2,0.0,Gd,2004,80,2004,167000
5,1302,TA,BrDale,TA,0.0,630.0,630,440.0,2,304.0,TA,1970,160,1970,106000
6,1734,TA,NAmes,Gd,600.0,912.0,1085,440.0,1,0.0,TA,1981,50,1962,159000
6,1461,TA,Crawfor,TA,0.0,686.0,686,225.0,1,0.0,TA,1991,70,1926,135000
6,1574,Gd,NWAmes,TA,712.0,796.0,790,566.0,2,120.0,TA,1976,60,1976,190000
8,1656,Gd,Somerst,Gd,24.0,1656.0,1656,826.0,2,0.0,Gd,2006,20,2006,249700
6,1906,TA,Crawfor,TA,784.0,1310.0,1906,576.0,1,420.0,TA,1954,20,1954,224000
4,914,TA,NAmes,TA,314.0,914.0,914,270.0,1,0.0,TA,1961,20,1961,128000
6,987,TA,BrDale,TA,483.0,483.0,483,352.0,1,422.0,TA,1972,160,1972,100500
5,1302,TA,BrDale,TA,350.0,630.0,630,264.0,2,356.0,TA,1972,160,1972,111750
4,876,TA,Edwards,TA,332.0,876.0,876,320.0,1,0.0,TA,1959,20,1959,85000
5,1505,TA,BrkSide,TA,399.0,883.0,988,240.0,1,0.0,TA,1982,50,1940,145000
6,1991,TA,Crawfor,TA,297.0,854.0,1096,432.0,1,480.0,TA,1950,50,1932,220000
9,2234,Ex,StoneBr,Ex,1904.0,2216.0,2234,1166.0,2,748.0,Ex,2009,20,2008,501837
8,2090,Gd,CollgCr,Gd,1079.0,1220.0,1220,556.0,2,438.0,Gd,1996,60,1995,240000
4,864,TA,NAmes,TA,432.0,864.0,864,0.0,1,0.0,TA,1971,20,1971,115000
6,2267,Gd,Gilbert,Gd,0.0,1010.0,1010,390.0,2,0.0,Gd,2002,60,2002,200000
8,1836,Gd,Somerst,Gd,0.0,1836.0,1836,517.0,2,288.0,Gd,2009,20,2008,264500
4,1324,TA,BrkSide,TA,672.0,672.0,757,240.0,1,0.0,TA,1950,50,1936,128000
6,1960,Gd,Gilbert,Gd,625.0,860.0,860,440.0,2,,Gd,2002,60,2002,216500
5,1297,TA,NAmes,TA,1213.0,1297.0,1297,498.0,1,650.0,TA,1990,20,1954,153000
4,1128,TA,IDOTRR,TA,0.0,698.0,698,528.0,1,0.0,TA,1950,50,1920,68400
6,1565,TA,NAmes,Gd,901.0,1187.0,1565,299.0,2,0.0,TA,2000,190,1965,185900
7,2082,Gd,OldTown,Gd,0.0,1362.0,1362,484.0,2,0.0,TA,2003,50,2003,200000
5,1128,TA,NAmes,TA,812.0,936.0,1128,286.0,1,0.0,TA,1954,20,1954,118000
7,1986,TA,NAmes,TA,454.0,768.0,1186,486.0,2,176.0,TA,1990,60,1965,205000
5,1342,Fa,Edwards,TA,557.0,1342.0,1342,256.0,1,0.0,TA,1951,20,1951,125000
6,1436,TA,OldTown,TA,590.0,884.0,884,828.0,2,0.0,TA,1950,190,1940,155000
9,2668,Ex,NridgHt,Ex,1016.0,1572.0,1572,726.0,2,664.0,Gd,2004,60,2003,412500
5,1479,TA,Mitchel,TA,476.0,864.0,864,275.0,2,0.0,TA,1969,50,1969,161000
8,2250,Gd,NridgHt,Gd,578.0,1671.0,1687,756.0,2,232.0,Gd,2002,60,2002,320000
8,788,Gd,Greens,Gd,728.0,728.0,788,484.0,1,0.0,Gd,1980,120,1980,155000
7,1490,Gd,Gilbert,Gd,724.0,788.0,788,388.0,2,0.0,Gd,2005,60,2004,184000
7,1391,Gd,Somerst,Gd,16.0,1391.0,1391,530.0,2,0.0,Gd,2004,120,2004,196000
7,1632,Gd,Gilbert,TA,0.0,935.0,955,462.0,2,0.0,TA,1998,60,1998,176500
7,1929,Gd,Somerst,Gd,738.0,1057.0,1057,650.0,2,0.0,Gd,2001,60,2001,226000
8,1534,Gd,Somerst,Gd,28.0,1524.0,1534,484.0,2,248.0,Gd,2006,20,2006,215000
7,1428,Gd,Somerst,Ex,0.0,1417.0,1428,554.0,2,256.0,Gd,2008,20,2008,227680
6,2210,TA,OldTown,Fa,0.0,1008.0,1178,205.0,2,0.0,TA,1950,70,1880,117500
8,1953,Gd,Somerst,Gd,0.0,1082.0,1082,1043.0,2,0.0,Gd,2006,60,2005,252000
5,1076,TA,CollgCr,TA,294.0,1076.0,1076,576.0,1,176.0,TA,1975,20,1975,143195
5,1712,TA,NAmes,TA,528.0,1626.0,1712,588.0,2,122.0,TA,2005,90,1959,145000
6,1516,TA,NAmes,TA,196.0,1516.0,1516,472.0,1,180.0,TA,1964,20,1964,167000
5,1393,TA,Edwards,TA,0.0,816.0,872,300.0,1,0.0,TA,1955,50,1955,135500
4,1092,TA,MeadowV,TA,0.0,546.0,546,286.0,1,0.0,TA,1976,160,1976,75190
8,2475,Ex,NoRidge,Gd,0.0,1629.0,1645,962.0,2,114.0,Gd,1998,60,1998,355000
5,1048,TA,BrkSide,TA,0.0,993.0,1048,280.0,1,0.0,TA,1950,45,1922,113000
3,1040,,NAmes,TA,0.0,0.0,1040,400.0,2,0.0,TA,1950,90,1950,92900
8,2225,Gd,NoRidge,Gd,1129.0,1390.0,1402,713.0,2,180.0,Gd,1993,60,1992,285000
6,951,TA,NAmes,Gd,745.0,951.0,951,480.0,1,0.0,Gd,2007,20,1958,143500
5,912,TA,NAmes,TA,456.0,912.0,912,275.0,1,1.0,TA,1958,20,1958,114500
6,1487,TA,Edwards,TA,94.0,735.0,798,220.0,1,0.0,TA,1950,50,1945,113000
8,1589,Gd,Blmngtn,Gd,1084.0,1406.0,1589,630.0,2,72.0,Gd,2003,120,2003,226500
6,1481,Gd,Gilbert,TA,0.0,702.0,702,343.0,2,0.0,TA,1995,60,1994,174000
6,1232,TA,Crawfor,Gd,0.0,816.0,1232,440.0,1,0.0,Gd,2000,30,1916,147500
5,1134,TA,NAmes,TA,588.0,1010.0,1134,254.0,1,45.0,TA,2002,20,1960,135000
6,2264,TA,OldTown,TA,0.0,1100.0,1100,408.0,2,0.0,TA,1995,70,1918,200000
9,1868,Ex,NridgHt,Ex,1505.0,1868.0,1868,1085.0,2,568.0,Ex,2005,20,2005,415000
6,1683,TA,Sawyer,TA,226.0,918.0,918,440.0,2,92.0,TA,1978,60,1978,172500
4,1346,Fa,Edwards,TA,0.0,560.0,796,384.0,1,0.0,TA,2000,50,1910,112000
5,1252,Fa,BrkSide,TA,0.0,504.0,936,576.0,1,0.0,TA,1991,50,1908,127000
